report_id,source_id,timestamp,severity,category
8354,19,16677,2,flood
8355,28,16679,8,rescue
8356,42,16682,7,flood
8357,24,16683,6,medical
8358,27,16685,4,fire
8359,8,16685,4,power
8360,15,16686,1,rescue
8361,33,16687,5,flood
8362,14,16688,7,power
8363,31,16690,6,flood
8364,26,16691,2,flood
8365,25,16691,1,fire
8366,30,16692,3,power
8367,35,16692,3,fire
8368,33,16692,6,flood
8369,6,16694,4,fire
8370,12,16694,3,power
8371,18,16695,2,medical
8372,15,16696,3,medical
8373,5,16697,8,fire
8374,27,16699,1,flood
8375,49,16699,2,flood
8376,27,16699,3,medical
8377,46,16700,6,flood
8378,39,16703,2,rescue
8379,20,16704,9,power
8380,27,16708,3,flood
8381,24,16710,2,medical
8382,36,16710,5,flood
8383,12,16718,7,rescue
8384,8,16719,2,rescue
8385,0,16720,4,medical
8386,21,16721,3,power
8387,1,16723,10,medical
8388,21,16728,3,power
8389,22,16730,3,rescue
8390,37,16731,2,fire
8391,10,16733,5,power
8392,38,16734,5,flood
8393,1,16735,1,power
8394,44,16735,4,rescue
8395,39,16738,5,flood
8396,45,16742,6,fire
8397,14,16744,2,rescue
8398,31,16745,4,rescue
8399,12,16747,1,fire
8400,2,16748,4,medical
8401,23,16750,1,fire
8402,0,16751,1,fire
8403,40,16752,1,flood
8404,44,16754,4,medical
8405,23,16755,8,fire
8406,4,16757,7,medical
8407,31,16760,1,fire
8408,14,16762,3,rescue
8409,40,16766,3,fire
8410,22,16771,1,rescue
8411,6,16771,5,flood
8412,49,16772,7,flood
8413,40,16772,5,flood
8414,6,16774,5,rescue
8415,37,16775,8,rescue
8416,40,16776,4,flood
8417,46,16777,7,flood
8418,26,16778,6,medical
8419,23,16782,3,rescue
8420,22,16782,2,flood
8421,24,16786,3,power
8422,39,16787,6,rescue
8423,16,16793,2,rescue
8424,42,16795,1,medical
8425,14,16795,5,fire
8426,45,16798,3,rescue
8427,24,16798,2,fire
8428,22,16800,4,power
8429,46,16802,8,flood
8430,17,16805,2,rescue
8431,4,16807,7,rescue
8432,28,16807,1,power
8433,8,16808,5,power
8434,3,16815,5,rescue
8435,4,16817,2,power
8436,18,16818,1,medical
8437,7,16820,1,fire
8438,24,16820,4,power
8439,21,16821,7,flood
8440,9,16821,2,fire
8441,35,16823,1,flood
8442,3,16831,1,power
8443,2,16831,8,rescue
8444,2,16833,4,flood
8445,21,16833,5,flood
8446,13,16836,5,fire
8447,47,16843,5,flood
8448,24,16844,4,fire
8449,0,16848,6,rescue
8450,47,16849,1,rescue
8451,43,16852,3,fire
8452,27,16853,9,flood
8453,35,16855,6,fire
8454,36,16856,5,rescue
8455,2,16858,4,power
8456,13,16859,3,fire
8457,1,16862,1,power
8458,43,16864,1,fire
8459,49,16865,4,medical
8460,30,16868,1,medical
8461,7,16869,4,rescue
8462,32,16870,2,fire
8463,48,16871,8,power
8464,35,16875,6,flood
8465,22,16876,1,medical
8466,37,16879,3,fire
8467,33,16880,5,power
8468,34,16880,1,rescue
8469,18,16881,9,rescue
8470,6,16885,6,medical
8471,42,16890,3,fire
8472,30,16896,7,flood
8473,5,16897,4,rescue
8474,23,16899,7,power
8475,31,16902,3,medical
8476,19,16903,3,flood
8477,18,16903,1,power
8478,0,16906,6,power
8479,1,16909,1,medical
8480,19,16915,2,fire
8481,28,16915,7,power
8482,1,16923,1,fire
8483,40,16927,3,flood
8484,16,16928,2,flood
8485,20,16930,2,flood
8486,19,16936,3,flood
8487,32,16937,1,medical
8488,17,16939,5,fire
8489,10,16940,3,fire
8490,19,16940,2,fire
8491,25,16941,3,medical
8492,26,16942,5,rescue
8493,24,16944,3,fire
8494,49,16945,2,flood
8495,22,16949,3,fire
8496,28,16950,2,fire
8497,7,16951,7,rescue
8498,43,16952,8,flood
8499,19,16952,1,rescue
8500,37,16954,5,power
8501,29,16955,3,power
8502,27,16955,1,power
8503,15,16957,2,flood
8504,24,16958,3,medical
8505,45,16959,2,rescue
8506,2,16959,3,medical
8507,15,16959,9,rescue
8508,48,16960,6,rescue
8509,15,16961,1,medical
8510,0,16963,3,fire
8511,8,16966,3,flood
8512,37,16966,6,medical
8513,37,16968,1,flood
8514,3,16971,9,fire
8515,24,16971,4,rescue
8516,12,16971,4,medical
8517,43,16972,7,rescue
8518,4,16972,4,medical
8519,45,16977,5,rescue
8520,1,16978,3,flood
8521,18,16985,1,flood
8522,48,16985,5,medical
8523,49,16985,1,rescue
8524,20,16987,6,power
8525,28,16987,1,flood
8526,28,16987,3,rescue
8527,49,16988,4,fire
8528,32,16990,2,rescue
8529,45,16990,1,power
8530,24,16991,3,rescue
8531,0,16991,6,flood
8532,31,16993,2,flood
8533,43,16993,7,fire
8534,28,16994,2,fire
8535,26,16996,7,rescue
8536,30,16996,2,medical
8537,3,16998,4,fire
8538,29,17000,5,fire
8539,38,17003,3,power
8540,23,17005,4,rescue
8541,24,17007,4,flood
8542,1,17008,3,flood
8543,10,17009,3,rescue
8544,30,17010,8,power
8545,3,17010,10,power
8546,47,17010,3,power
8547,13,17011,4,flood
8548,5,17013,6,fire
8549,40,17013,8,power
8550,30,17014,5,flood
8551,44,17014,3,rescue
8552,15,17014,3,flood
8553,20,17015,1,power
8554,47,17016,4,flood
8555,7,17018,8,rescue
8556,21,17021,1,flood
8557,27,17022,8,power
8558,36,17024,3,fire
8559,7,17024,5,fire
8560,10,17026,2,flood
8561,39,17027,1,power
8562,27,17028,4,flood
8563,22,17030,1,power
8564,10,17030,10,medical
8565,24,17032,3,fire
8566,15,17034,1,rescue
8567,33,17038,4,flood
8568,42,17040,1,flood
8569,28,17041,1,rescue
8570,36,17042,1,rescue
8571,25,17049,2,rescue
8572,12,17051,8,flood
8573,49,17052,5,fire
8574,1,17055,3,fire
8575,20,17057,4,rescue
8576,12,17057,1,fire
8577,43,17057,2,power
8578,47,17060,4,flood
8579,1,17060,3,medical
8580,13,17061,1,fire
8581,33,17063,1,rescue
8582,3,17066,4,fire
8583,49,17068,5,power
8584,10,17070,7,flood
8585,46,17070,5,fire
8586,19,17071,8,power
8587,48,17073,6,medical
8588,32,17075,1,power
8589,45,17075,3,flood
8590,26,17079,6,fire
8591,36,17081,5,flood
8592,48,17091,3,rescue
8593,35,17092,2,medical
8594,27,17095,9,medical
8595,46,17096,3,power
8596,4,17100,1,power
8597,48,17108,5,rescue
8598,8,17112,1,flood
8599,25,17113,1,medical
8600,5,17117,6,power
8601,10,17121,5,rescue
8602,39,17122,3,medical
8603,41,17122,4,medical
8604,21,17126,4,flood
8605,38,17126,2,fire
8606,43,17126,4,flood
8607,48,17127,7,rescue
8608,11,17128,2,rescue
8609,9,17128,8,fire
8610,16,17134,3,rescue
8611,2,17135,4,medical
8612,13,17141,9,rescue
8613,30,17151,2,power
8614,10,17151,9,rescue
8615,17,17152,6,power
8616,24,17152,4,rescue
8617,17,17156,4,medical
8618,11,17156,3,rescue
8619,28,17157,4,medical
8620,2,17161,6,fire
8621,18,17162,5,rescue
8622,5,17164,2,fire
8623,17,17165,5,medical
8624,27,17166,2,rescue
8625,8,17167,3,power
8626,12,17169,8,power
8627,47,17172,4,power
8628,3,17175,5,flood
8629,15,17180,6,power
8630,46,17182,2,flood
8631,1,17183,8,fire
8632,10,17183,2,power
8633,47,17186,2,rescue
8634,49,17187,3,power
8635,45,17191,4,medical
8636,5,17194,3,rescue
8637,5,17196,5,flood
8638,37,17198,2,medical
8639,39,17201,6,flood
8640,40,17202,2,fire
8641,42,17203,10,flood
8642,24,17205,4,flood
8643,37,17208,2,fire
8644,29,17210,8,rescue
8645,28,17213,5,fire
8646,48,17216,1,flood
8647,29,17219,8,rescue
8648,36,17221,3,medical
8649,23,17225,4,flood
8650,46,17227,1,power
8651,14,17229,7,medical
8652,24,17229,7,power
8653,27,17233,1,medical
8654,34,17233,4,fire
8655,45,17233,6,flood
8656,33,17236,2,rescue
8657,34,17238,1,fire
8658,5,17240,4,rescue
8659,7,17244,4,medical
8660,7,17247,2,flood
8661,32,17248,3,fire
8662,23,17253,2,flood
8663,4,17255,6,medical
8664,44,17255,4,power
8665,1,17258,3,power
8666,24,17260,9,flood
8667,38,17263,4,power
8668,7,17264,4,fire
8669,20,17266,2,rescue
8670,13,17269,2,fire
8671,46,17269,1,power
8672,4,17269,7,flood
8673,45,17271,3,medical
8674,12,17274,6,flood
8675,41,17281,2,flood
8676,24,17282,6,medical
8677,43,17287,2,medical
8678,26,17287,7,power
8679,18,17291,1,flood
8680,22,17291,3,rescue
8681,0,17292,1,rescue
8682,6,17293,2,fire
8683,41,17293,3,power
8684,14,17296,7,fire
8685,45,17301,2,medical
8686,8,17308,5,rescue
8687,44,17308,2,power
8688,21,17308,5,rescue
8689,3,17309,1,rescue
8690,16,17310,1,rescue
8691,39,17318,3,medical
8692,34,17319,2,flood
8693,17,17320,1,medical
8694,4,17320,2,medical
8695,45,17321,3,rescue
8696,37,17321,2,medical
8697,35,17322,3,power
8698,8,17325,3,flood
8699,29,17328,7,rescue
8700,31,17332,3,medical
8701,30,17336,2,fire
8702,32,17337,6,power
8703,19,17339,1,medical
8704,34,17344,2,medical
8705,13,17347,5,fire
8706,42,17348,9,flood
8707,30,17350,1,flood
8708,19,17352,2,rescue
8709,24,17355,4,power
8710,27,17355,6,medical
8711,22,17356,2,flood
8712,9,17358,1,medical
8713,21,17358,3,fire
8714,28,17361,8,flood
8715,27,17363,2,fire
8716,13,17363,4,medical
8717,5,17363,8,power
8718,48,17365,5,flood
8719,23,17366,3,flood
8720,2,17366,2,flood
8721,10,17368,2,power
8722,7,17370,7,flood
8723,44,17371,1,power
8724,16,17374,1,rescue
8725,29,17375,1,power
8726,45,17377,8,medical
8727,46,17378,5,medical
8728,6,17380,7,flood
8729,46,17381,4,flood
8730,5,17384,7,medical
8731,18,17385,4,power
8732,43,17388,6,flood
8733,12,17388,2,flood
8734,37,17388,9,power
8735,19,17388,5,power
8736,34,17390,5,rescue
8737,14,17393,5,medical
8738,17,17398,2,fire
8739,6,17398,5,fire
8740,26,17401,3,medical
8741,47,17401,4,flood
8742,46,17402,1,medical
8743,6,17410,1,flood
8744,17,17410,2,fire
8745,42,17410,5,rescue
8746,8,17411,6,flood
8747,4,17414,3,flood
8748,12,17415,5,power
8749,0,17422,4,flood
8750,48,17422,4,fire
8751,22,17422,6,power
8752,5,17423,6,rescue
8753,34,17423,3,flood
8754,1,17428,7,medical
8755,25,17430,4,rescue
8756,37,17433,6,rescue
8757,33,17436,3,rescue
8758,0,17436,4,fire
8759,18,17437,10,fire
8760,26,17438,8,medical
8761,20,17439,8,rescue
8762,12,17440,1,flood
8763,7,17441,2,fire
8764,3,17442,7,flood
8765,36,17444,6,medical
8766,18,17445,3,medical
8767,7,17445,4,medical
8768,4,17449,6,flood
8769,47,17452,4,rescue
8770,32,17452,7,power
8771,4,17452,2,fire
8772,31,17455,8,fire
8773,23,17456,4,power
8774,8,17456,2,power
8775,40,17459,2,fire
8776,33,17460,4,rescue
8777,18,17464,7,fire
8778,49,17464,2,rescue
8779,9,17465,4,flood
8780,3,17466,4,fire
8781,40,17468,7,fire
8782,39,17469,4,flood
8783,35,17471,2,flood
8784,30,17471,7,rescue
8785,36,17471,1,power
8786,38,17472,3,medical
8787,6,17473,3,rescue
8788,44,17477,3,flood
8789,37,17479,6,power
8790,12,17484,8,power
8791,29,17486,7,fire
8792,23,17490,5,medical
8793,27,17491,1,flood
8794,13,17492,3,medical
8795,24,17492,1,rescue
8796,20,17493,1,medical
8797,18,17497,3,power
8798,49,17497,4,medical
8799,42,17497,1,fire
8800,20,17499,5,power
8801,49,17500,1,rescue
8802,43,17506,7,medical
8803,9,17506,4,flood
8804,30,17508,4,flood
8805,46,17510,2,fire
8806,15,17515,4,flood
8807,37,17516,9,rescue
8808,49,17527,2,fire
8809,33,17527,2,rescue
8810,45,17528,4,flood
8811,30,17536,1,power
8812,21,17536,7,rescue
8813,22,17537,5,fire
8814,22,17538,7,power
8815,6,17541,7,rescue
8816,3,17542,3,medical
8817,10,17543,8,flood
8818,10,17543,7,power
8819,49,17543,10,fire
8820,23,17545,3,rescue
8821,41,17547,2,fire
8822,16,17551,5,medical
8823,45,17551,3,rescue
8824,38,17553,5,fire
8825,32,17558,8,power
8826,33,17559,1,power
8827,29,17563,3,medical
8828,23,17565,2,medical
8829,34,17566,3,flood
8830,48,17571,2,rescue
8831,18,17572,2,fire
8832,46,17573,4,fire
8833,23,17574,1,power
8834,9,17574,8,rescue
8835,11,17574,2,power
8836,40,17575,1,rescue
8837,28,17578,4,medical
8838,44,17579,4,fire
8839,8,17580,3,fire
8840,29,17581,3,fire
8841,44,17590,1,power
8842,13,17595,2,fire
8843,36,17597,2,flood
8844,17,17601,8,power
8845,14,17601,7,fire
8846,29,17607,5,fire
8847,22,17611,7,fire
8848,38,17611,2,power
8849,32,17612,1,power
8850,25,17617,6,rescue
8851,0,17619,3,rescue
8852,4,17624,4,medical
8853,14,17625,6,flood
8854,20,17628,7,fire
8855,2,17631,5,flood
8856,20,17635,9,medical
8857,31,17636,8,fire
8858,42,17637,3,rescue
8859,6,17640,10,rescue
8860,31,17643,1,power
8861,2,17651,5,fire
8862,36,17652,1,medical
8863,7,17658,6,flood
8864,1,17661,1,power
8865,39,17661,2,medical
8866,0,17663,8,flood
8867,38,17663,2,rescue
8868,29,17663,6,medical
8869,27,17665,6,flood
8870,3,17665,7,power
8871,39,17671,6,fire
8872,49,17671,4,flood
8873,19,17676,7,power
8874,28,17677,6,rescue
8875,34,17677,2,rescue
8876,22,17677,4,rescue
8877,6,17678,2,medical
8878,48,17684,5,flood
8879,8,17685,4,fire
8880,11,17688,5,rescue
8881,46,17689,2,fire
8882,47,17691,1,power
8883,28,17691,3,power
8884,9,17693,2,rescue
8885,14,17697,6,fire
8886,1,17698,3,rescue
8887,40,17698,5,power
8888,13,17708,9,rescue
8889,48,17710,3,fire
8890,45,17710,1,medical
8891,30,17713,1,fire
8892,25,17714,4,fire
8893,49,17716,4,rescue
8894,37,17721,5,fire
8895,47,17721,6,medical
8896,2,17723,3,rescue
8897,13,17725,6,medical
8898,26,17726,3,rescue
8899,43,17729,6,flood
8900,11,17730,2,medical
8901,23,17734,6,rescue
8902,22,17734,7,flood
8903,11,17735,3,medical
8904,38,17740,1,power
8905,7,17743,5,flood
8906,37,17746,8,power
8907,34,17748,7,flood
8908,0,17751,4,flood
8909,1,17751,5,medical
8910,8,17753,3,flood
8911,17,17754,8,fire
8912,28,17755,4,rescue
8913,19,17757,2,power
8914,16,17758,1,medical
8915,6,17760,1,rescue
8916,27,17760,5,fire
8917,38,17761,1,fire
8918,40,17761,4,fire
8919,41,17762,4,fire
8920,13,17763,5,rescue
8921,37,17768,2,flood
8922,42,17773,7,medical
8923,42,17774,1,medical
8924,2,17775,2,medical
8925,17,17780,2,flood
8926,43,17782,4,rescue
8927,41,17789,6,flood
8928,10,17791,9,fire
8929,47,17795,1,medical
8930,47,17797,3,flood
8931,31,17798,10,fire
8932,9,17800,5,fire
8933,15,17805,6,fire
8934,17,17807,8,fire
8935,42,17815,6,power
8936,24,17816,2,power
8937,39,17822,2,fire
8938,31,17824,9,fire
8939,18,17825,2,rescue
8940,37,17827,7,power
8941,33,17828,6,fire
8942,43,17832,6,flood
8943,46,17833,5,flood
8944,18,17836,1,flood
8945,12,17838,1,fire
8946,7,17838,2,rescue
8947,35,17838,1,power
8948,8,17840,3,rescue
8949,16,17848,8,flood
8950,15,17854,3,fire
8951,30,17854,2,medical
8952,26,17855,4,flood
8953,0,17855,6,flood
8954,31,17855,7,flood
8955,20,17858,2,medical
8956,20,17858,1,medical
8957,42,17858,1,rescue
8958,31,17861,1,power
8959,9,17865,8,power
8960,31,17868,4,rescue
8961,48,17871,1,fire
8962,40,17871,3,power
8963,18,17876,3,fire
8964,43,17876,1,fire
8965,45,17878,4,power
8966,16,17878,1,medical
8967,3,17880,1,medical
8968,44,17880,5,medical
8969,26,17882,2,flood
8970,12,17883,3,fire
8971,29,17885,4,flood
8972,40,17888,1,flood
8973,34,17889,6,rescue
8974,38,17889,3,medical
8975,7,17894,3,fire
8976,26,17894,1,flood
8977,38,17896,8,medical
8978,39,17899,3,rescue
8979,41,17900,3,rescue
8980,14,17901,4,fire
8981,34,17901,1,rescue
8982,34,17901,2,power
8983,7,17903,4,power
8984,30,17904,2,power
8985,24,17908,2,power
8986,7,17910,1,medical
8987,35,17914,2,fire
8988,25,17914,4,medical
8989,12,17916,6,power
8990,14,17919,3,power
8991,46,17923,5,fire
8992,40,17923,3,flood
8993,42,17924,8,medical
8994,35,17941,1,fire
8995,5,17942,6,flood
8996,30,17943,5,fire
8997,37,17944,10,power
8998,23,17947,6,medical
8999,27,17949,10,medical
9000,3,17950,6,medical
9001,20,17954,1,medical
9002,44,17957,1,power
9003,36,17957,2,power
9004,22,17960,3,flood
9005,9,17961,3,flood
9006,1,17962,8,medical
9007,19,17963,3,rescue
9008,12,17965,8,medical
9009,24,17970,5,power
9010,46,17970,2,medical
9011,14,17970,3,rescue
9012,15,17973,1,rescue
9013,29,17975,2,rescue
9014,10,17980,1,flood
9015,48,17987,5,flood
9016,38,17989,1,flood
9017,7,17992,1,power
9018,39,17999,2,fire
9019,43,18002,1,flood
9020,4,18003,8,rescue
9021,47,18006,3,rescue
9022,36,18007,6,flood
9023,19,18008,2,power
9024,14,18010,7,rescue
9025,23,18012,2,flood
9026,18,18012,1,power
9027,21,18020,1,medical
9028,28,18021,8,flood
9029,26,18022,1,rescue
9030,3,18025,8,medical
9031,49,18026,3,fire
9032,13,18027,4,fire
9033,29,18034,5,fire
9034,16,18039,5,fire
9035,34,18042,1,power
9036,25,18042,4,rescue
9037,4,18043,9,fire
9038,42,18043,10,flood
9039,20,18044,2,flood
9040,36,18047,3,rescue
9041,45,18051,2,rescue
9042,26,18051,5,medical
9043,34,18054,1,medical
9044,11,18061,2,rescue
9045,29,18066,4,power
9046,15,18068,6,fire
9047,42,18069,3,flood
9048,10,18069,6,medical
9049,16,18071,4,medical
9050,17,18071,2,rescue
9051,20,18072,4,medical
9052,42,18074,6,fire
9053,27,18075,4,fire
9054,33,18075,3,fire
9055,18,18077,5,rescue
9056,44,18078,4,medical
9057,7,18078,4,fire
9058,35,18079,6,power
9059,14,18080,2,fire
9060,11,18084,8,flood
9061,20,18086,2,fire
9062,8,18090,6,flood
9063,13,18090,2,rescue
9064,42,18090,4,rescue
9065,0,18095,7,medical
9066,33,18098,1,rescue
9067,11,18098,5,medical
9068,42,18104,3,fire
9069,37,18108,5,rescue
9070,18,18109,5,fire
9071,14,18109,4,fire
9072,22,18113,5,fire
9073,46,18116,10,fire
9074,12,18118,1,fire
9075,23,18121,6,medical
9076,43,18122,4,fire
9077,8,18125,6,fire
9078,37,18126,2,fire
9079,19,18126,7,rescue
9080,42,18127,6,rescue
9081,44,18133,5,power
9082,35,18135,9,medical
9083,10,18136,2,medical
9084,22,18136,1,medical
9085,16,18137,1,medical
9086,2,18138,3,rescue
9087,13,18139,2,flood
9088,16,18141,4,medical
9089,20,18142,3,flood
9090,17,18142,3,medical
9091,43,18145,1,power
9092,28,18145,1,fire
9093,27,18147,8,medical
9094,28,18147,1,fire
9095,12,18148,1,fire
9096,47,18148,5,power
9097,4,18150,5,medical
9098,6,18151,7,power
9099,17,18151,6,fire
9100,41,18157,5,fire
9101,27,18158,2,rescue
9102,32,18158,2,medical
9103,22,18160,6,rescue
9104,34,18161,6,power
9105,14,18163,1,fire
9106,38,18163,2,flood
9107,47,18164,3,flood
9108,6,18166,7,medical
9109,26,18167,1,flood
9110,7,18169,3,flood
9111,42,18169,7,fire
9112,38,18169,3,medical
9113,47,18170,3,fire
9114,7,18171,7,rescue
9115,40,18173,2,fire
9116,40,18174,6,fire
9117,11,18178,1,fire
9118,34,18179,1,fire
9119,27,18185,3,fire
9120,28,18189,6,fire
9121,46,18190,1,fire
9122,0,18195,9,medical
9123,43,18200,8,medical
9124,22,18201,10,flood
9125,5,18203,1,medical
9126,27,18204,1,medical
9127,25,18204,7,fire
9128,40,18208,4,flood
9129,20,18214,2,fire
9130,27,18216,3,flood
9131,38,18216,4,rescue
9132,39,18218,1,rescue
9133,6,18219,7,flood
9134,42,18220,7,flood
9135,29,18228,1,medical
9136,47,18232,4,fire
9137,49,18238,1,fire
9138,3,18246,7,rescue
9139,10,18247,9,medical
9140,15,18248,7,rescue
9141,33,18259,3,rescue
9142,21,18260,2,flood
9143,43,18260,3,flood
9144,20,18260,6,power
9145,42,18262,1,rescue
9146,25,18262,3,power
9147,32,18263,8,medical
9148,43,18263,2,flood
9149,26,18263,2,power
9150,15,18265,3,fire
9151,45,18266,4,rescue
9152,0,18270,3,flood
9153,45,18270,3,flood
9154,24,18270,6,rescue
9155,13,18272,8,fire
9156,0,18272,6,power
9157,31,18274,4,fire
9158,39,18274,8,fire
9159,45,18276,2,medical
9160,45,18278,4,rescue
9161,20,18284,5,fire
9162,10,18290,9,medical
9163,36,18290,3,fire
9164,14,18303,2,rescue
9165,24,18307,6,rescue
9166,37,18314,1,medical
9167,35,18316,1,rescue
9168,8,18318,2,rescue
9169,25,18322,3,medical
9170,9,18324,1,rescue
9171,43,18324,3,rescue
9172,16,18325,6,flood
9173,21,18328,5,rescue
9174,42,18329,5,fire
9175,36,18330,4,power
9176,28,18332,4,rescue
9177,12,18334,8,fire
9178,24,18335,4,medical
9179,26,18343,2,power
9180,14,18345,3,flood
9181,15,18345,7,flood
9182,38,18346,2,rescue
9183,18,18348,3,medical
9184,19,18357,1,flood
9185,5,18360,1,flood
9186,38,18360,8,rescue
9187,47,18360,2,flood
9188,37,18361,4,rescue
9189,1,18362,9,medical
9190,30,18366,6,power
9191,6,18367,4,fire
9192,5,18367,2,fire
9193,1,18369,2,flood
9194,22,18372,4,fire
9195,29,18375,9,flood
9196,3,18377,2,power
9197,45,18381,1,flood
9198,20,18382,8,flood
9199,34,18382,5,fire
9200,25,18383,1,rescue
9201,48,18384,4,power
9202,2,18394,1,power
9203,46,18399,1,flood
9204,48,18399,2,rescue
9205,24,18399,6,rescue
9206,30,18405,1,power
9207,29,18406,4,fire
9208,21,18409,2,flood
9209,17,18410,2,rescue
9210,21,18413,2,rescue
9211,41,18417,4,fire
9212,15,18417,4,flood
9213,23,18421,3,power
9214,38,18421,1,rescue
9215,21,18424,1,flood
9216,43,18425,3,power
9217,12,18428,10,flood
9218,19,18429,3,power
9219,5,18436,3,fire
9220,39,18439,5,rescue
9221,1,18440,6,power
9222,24,18441,1,power
9223,1,18442,10,medical
9224,22,18442,2,fire
9225,45,18446,4,fire
9226,6,18447,3,power
9227,33,18447,2,medical
9228,30,18447,7,medical
9229,3,18448,3,fire
9230,35,18452,5,medical
9231,16,18457,3,medical
9232,3,18462,2,flood
9233,29,18466,1,rescue
9234,39,18475,6,power
9235,16,18476,7,power
9236,29,18480,3,power
9237,30,18483,1,flood
9238,38,18484,2,rescue
9239,2,18487,3,medical
9240,28,18487,3,flood
9241,34,18488,9,flood
9242,31,18488,4,rescue
9243,45,18488,4,rescue
9244,48,18494,4,rescue
9245,26,18495,2,medical
9246,44,18497,4,flood
9247,26,18498,6,medical
9248,18,18502,5,power
9249,41,18505,5,medical
9250,16,18519,5,power
9251,48,18521,5,fire
9252,29,18524,9,medical
9253,46,18524,10,power
9254,37,18527,4,medical
9255,14,18532,1,power
9256,23,18533,3,fire
9257,13,18534,3,rescue
9258,37,18539,4,flood
9259,13,18540,8,power
9260,1,18540,5,rescue
9261,42,18541,5,medical
9262,13,18541,9,medical
9263,39,18544,7,fire
9264,8,18544,6,fire
9265,17,18547,2,power
9266,22,18549,6,medical
9267,44,18550,3,fire
9268,42,18551,1,rescue
9269,47,18551,9,medical
9270,8,18551,1,rescue
9271,48,18559,1,power
9272,20,18563,9,medical
9273,24,18564,8,power
9274,16,18564,8,fire
9275,41,18566,4,medical
9276,12,18567,3,medical
9277,9,18572,3,medical
9278,36,18572,3,fire
9279,4,18573,6,power
9280,41,18573,9,medical
9281,36,18574,2,flood
9282,33,18576,1,rescue
9283,35,18577,2,rescue
9284,34,18578,1,flood
9285,0,18580,8,fire
9286,8,18580,2,power
9287,27,18582,6,medical
9288,3,18584,8,flood
9289,45,18586,2,fire
9290,34,18587,7,rescue
9291,35,18588,1,rescue
9292,6,18595,3,flood
9293,36,18596,1,medical
9294,1,18596,9,medical
9295,32,18599,2,power
9296,5,18605,9,fire
9297,24,18606,10,rescue
9298,47,18607,1,medical
9299,23,18608,1,rescue
9300,23,18611,3,flood
9301,22,18615,2,rescue
9302,13,18618,7,power
9303,37,18624,2,fire
9304,44,18625,7,rescue
9305,36,18627,1,rescue
9306,33,18628,5,medical
9307,48,18632,7,fire
9308,9,18633,3,rescue
9309,25,18636,6,flood
9310,15,18639,7,medical
9311,37,18640,2,medical
9312,7,18643,2,fire
9313,42,18643,3,power
9314,25,18644,3,rescue
9315,48,18644,3,fire
9316,18,18645,9,fire
9317,5,18651,5,fire
9318,2,18652,2,rescue
9319,42,18657,5,power
9320,42,18659,1,flood
9321,35,18662,6,power
9322,5,18664,8,flood
9323,48,18665,6,power
9324,43,18668,4,flood
9325,46,18671,6,rescue
9326,8,18674,8,rescue
9327,6,18678,8,medical
9328,13,18678,3,flood
9329,47,18681,3,rescue
9330,22,18682,4,flood
9331,39,18682,7,medical
9332,46,18683,7,medical
9333,43,18684,5,flood
9334,31,18685,9,medical
9335,0,18686,3,flood
9336,20,18695,4,power
9337,27,18701,6,power
9338,14,18703,4,fire
9339,2,18706,3,power
9340,31,18708,8,medical
9341,21,18709,2,medical
9342,19,18711,3,medical
9343,9,18711,2,medical
9344,8,18713,1,medical
9345,31,18714,1,power
9346,49,18714,1,rescue
9347,5,18714,3,fire
9348,6,18715,6,rescue
9349,46,18718,3,fire
9350,10,18719,4,fire
9351,28,18719,3,rescue
9352,43,18726,3,flood
9353,0,18728,1,medical
9354,38,18734,6,medical
9355,21,18734,10,rescue
9356,35,18736,6,medical
9357,46,18736,9,power
9358,6,18741,3,flood
9359,39,18744,5,fire
9360,30,18750,1,medical
9361,5,18753,5,rescue
9362,8,18753,8,rescue
9363,30,18755,3,flood
9364,2,18756,3,flood
9365,32,18758,1,power
9366,41,18759,2,rescue
9367,35,18760,3,fire
9368,44,18760,6,power
9369,29,18761,1,power
9370,18,18761,5,flood
9371,8,18766,3,fire
9372,23,18766,5,power
9373,48,18771,9,power
9374,46,18771,9,power
9375,32,18772,7,fire
9376,49,18773,3,rescue
9377,47,18777,10,rescue
9378,30,18777,5,fire
9379,16,18779,4,medical
9380,40,18779,3,medical
9381,25,18780,5,rescue
9382,48,18782,3,flood
9383,30,18783,3,power
9384,5,18783,1,rescue
9385,16,18784,5,rescue
9386,3,18786,6,flood
9387,45,18786,1,power
9388,1,18786,3,power
9389,25,18787,3,medical
9390,38,18787,6,medical
9391,46,18789,5,power
9392,38,18789,3,flood
9393,0,18792,9,power
9394,16,18792,1,flood
9395,8,18798,5,fire
9396,46,18799,1,flood
9397,47,18800,10,fire
9398,29,18802,6,medical
9399,8,18802,4,medical
9400,6,18806,5,power
9401,16,18808,1,power
9402,44,18809,4,medical
9403,41,18813,3,fire
9404,14,18813,5,rescue
9405,16,18814,3,fire
9406,5,18818,4,rescue
9407,26,18820,6,fire
9408,38,18822,7,medical
9409,35,18823,2,medical
9410,26,18826,8,power
9411,23,18826,7,fire
9412,29,18827,1,rescue
9413,42,18828,1,flood
9414,43,18831,2,fire
9415,14,18834,4,flood
9416,37,18834,4,medical
9417,17,18837,5,power
9418,37,18840,7,rescue
9419,26,18841,2,rescue
9420,37,18845,4,medical
9421,22,18853,7,flood
9422,19,18854,10,rescue
9423,15,18856,2,flood
9424,31,18860,4,rescue
9425,27,18865,1,power
